zpid,id,providerListingId,imgSrc,hasImage,detailUrl,statusType,statusText,countryCurrency,price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,beds,baths,area,latitude,longitude,isZillowOwned,variableDataType,variableDataText,variableDataIsFresh,badgeInfo,pgapt,sgapt,zestimate,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,info2String,info3String,brokerName,hasAdditionalAttributions,isFeaturedListing,list,relaxed,hasOpenHouse,openHouseStartDate,openHouseEndDate,openHouseDescription,info6String,Unnamed: 46
2070095778,2070095778,,https://photos.zillowstatic.com/fp/87f39512a7af02008e2fa36b72b99854-p_e.jpg,true,https://www.zillow.com/homedetails/201-S-Greenfield-Rd-102-Mesa-AZ-85206/2070095778_zpid/,FOR_SALE,Home for sale,$,"$85,000",85000,"201 S Greenfield Rd #102, Mesa, AZ 85206",201 S Greenfield Rd #102,Mesa,AZ,85206,False,2,2,1344,33.410928,-111.735764,False,DAYS_ON,9 days on Zillow,,,ForSale,For Sale (Broker),,False,False,False,false,Listing provided by ARMLS,,Realty ONE Group,True,False,True,false,,,,,,
3740667,3740667,,https://photos.zillowstatic.com/fp/9073c94322efd0c6d4371578cbd57308-p_e.jpg,true,https://www.zillow.com/homedetails/641-W-Willow-St-APT-104-Chicago-IL-60614/3740667_zpid/,FOR_SALE,Active,$,"$950,000",950000,"641 W Willow St APT 104, Chicago, IL 60614",641 W Willow St APT 104,Chicago,IL,60614,False,3,3,2500,41.913702,-87.645384,False,PRICE_REDUCTION,"$37,000 (Jun 17)",,,ForSale,For Sale (Broker),984800,False,False,False,false,MRED as distributed by MLS GRID,https://photos.zillowstatic.com/fp/1b0fc53ffc89ea17e1e382976aca4421-zillow_web_48_23.jpg,@properties,True,False,True,false,,,,,,
84980863,84980863,,https://photos.zillowstatic.com/fp/7ee2366d221af32ed2a39504b139c95e-p_e.jpg,true,https://www.zillow.com/homedetails/50-High-St-Thomaston-ME-04861/84980863_zpid/,FOR_SALE,Active,$,"$199,900",199900,"50 High St, Thomaston, ME 04861",50 High St,Thomaston,ME,4861,False,3,2,1509,44.080295,-69.167844,False,,,,ForSale,For Sale (Broker),,false,False,False,False,,https://photos.zillowstatic.com/fp/007c8aec25461d8203718eefd656ac5e-zillow_web_48_23.jpg,Better Homes & Gardens Real Estate/The Masiello Group,true,False,True,False,,,,,,,
2071648407,2071648407,,https://photos.zillowstatic.com/fp/98446d27797609bbd55eb3df731be49f-p_e.jpg,true,https://www.zillow.com/homedetails/272nd-St-Parker-SD-57053/2071648407_zpid/,FOR_SALE,Lot / Land for sale,$,"$149,900",149900,"272nd St, Parker, SD 57053",272nd St,Parker,SD,57053,False,,,,43.445401,-97.098497,False,PRICE_REDUCTION,"$19,100 (May 3)",,ForSale,For Sale (Broker),,false,False,False,False,Realtor Association of the Sioux Empire,https://photos.zillowstatic.com/fp/2ff5fb0a5232db7d3d04b742e226e420-zillow_web_48_23.jpg,,false,False,True,False,,,,,,,
2079788167,2079788167,,https://photos.zillowstatic.com/fp/9471d64e059c65bb6eb42531009086cf-p_e.jpg,true,https://www.zillow.com/homedetails/PARCEL-8-NE-86th-St-Topeka-KS-66617/2079788167_zpid/,FOR_SALE,Lot / Land for sale,$,"$38,900",38900,"PARCEL 8 NE 86th St, Topeka, KS 66617",PARCEL 8 NE 86th St,Topeka,KS,66617,False,,,,39.200892,-95.651758,False,DAYS_ON,38 days on Zillow,,ForSale,For Sale (Broker),,false,False,False,False,,,"Kw One Legacy Partners, Llc",true,False,True,False,,,,,,,
249629849,249629849,,https://photos.zillowstatic.com/fp/077b31a53d4d7291aef835d7ed85e1f6-p_e.jpg,true,https://www.zillow.com/homedetails/8157-S-Old-Glenn-Hwy-Palmer-AK-99645/249629849_zpid/,FOR_SALE,House for sale,$,"$89,500",89500,"8157 S Old Glenn Hwy, Palmer, AK 99645",8157 S Old Glenn Hwy,Palmer,AK,99645,False,1,,336,61.496032,-149.057712,False,DAYS_ON,41 days on Zillow,,,ForSale,For Sale (Broker),89500,False,False,False,false,,https://photos.zillowstatic.com/fp/2eb111942ebfb723c78cee353830e078-zillow_web_48_23.jpg,Keller Williams Realty Alaska Group of Wasilla,True,False,True,false,,,,,,
305427212,305427212,,https://photos.zillowstatic.com/fp/c43c3c7acfba65184d7396867c758cc2-p_e.jpg,true,https://www.zillow.com/homedetails/1300-Newning-Ave-APT-103-Austin-TX-78704/305427212_zpid/,FOR_SALE,Active,$,"$274,999",274999,"1300 Newning Ave APT 103, Austin, TX 78704",1300 Newning Ave APT 103,Austin,TX,78704,False,1,1,600,30.250371,-97.744229,False,3D_HOME,3D Tour,,,ForSale,For Sale (Broker),,False,True,False,false,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,Redfin Corporation,True,False,True,false,,,,,,
251496517,251496517,,https://photos.zillowstatic.com/fp/38c864ebd28bfc953bae8f04bd614eaa-p_e.jpg,true,https://www.zillow.com/homedetails/1208-Danforth-Ct-Vernon-Hills-IL-60061/251496517_zpid/,FOR_SALE,New,$,"$465,000",465000,"1208 Danforth Ct, Vernon Hills, IL 60061",1208 Danforth Ct,Vernon Hills,IL,60061,False,4,3,2342,42.204564,-87.938456,False,3D_HOME,3D Tour,,,ForSale,For Sale (Broker),456400,False,True,False,false,MRED as distributed by MLS GRID,https://photos.zillowstatic.com/fp/1b0fc53ffc89ea17e1e382976aca4421-zillow_web_48_23.jpg,RE/MAX American Dream,True,False,True,false,,,,,,
2071153410,2071153410,,https://photos.zillowstatic.com/fp/3110623523e93c715a20453087267252-p_e.jpg,true,https://www.zillow.com/homedetails/27440-N-Alma-School-Pkwy-33-1-Scottsdale-AZ-85262/2071153410_zpid/,FOR_SALE,Townhouse for sale,$,"$240,000",240000,"27440 N Alma School Pkwy #33-1, Scottsdale, AZ 85262",27440 N Alma School Pkwy #33-1,Scottsdale,AZ,85262,False,3,3,3014,33.734258,-111.848236,False,DAYS_ON,51 days on Zillow,,,ForSale,For Sale (Broker),,False,False,False,false,Listing provided by ARMLS,,Realty Executives,True,False,True,false,,,,,,
104624523,104624523,,https://photos.zillowstatic.com/fp/05fa05be22c65bd318efc2af2e35f903-p_e.jpg,true,https://www.zillow.com/homedetails/1400-Oakley-Ave-Burley-ID-83318/104624523_zpid/,FOR_SALE,Multi-family home for sale,$,"$925,000",925000,"1400 Oakley Ave, Burley, ID 83318",1400 Oakley Ave,Burley,ID,83318,False,8,4,5300,42.535326,-113.794927,False,DAYS_ON,31 days on Zillow,,ForSale,For Sale (Broker),925000,false,False,False,False,,,Westerra Real Estate Group,true,False,True,False,,,,,,,
193027308,193027308,,https://photos.zillowstatic.com/fp/0a726184b65fa5d1b29024f8e1daa31b-p_e.jpg,true,https://www.zillow.com/homedetails/1801-S-Lamar-Ave-Denison-TX-75021/193027308_zpid/,FOR_SALE,Home for sale,$,"$99,000",99000,"1801 S Lamar Ave, Denison, TX 75021",1801 S Lamar Ave,Denison,TX,75021,False,3,2,910,33.737351,-96.53486,False,PRICE_REDUCTION,"$16,000 (Jun 23)",,ForSale,For Sale (Broker),96200,false,False,False,False,,,,false,False,True,False,,,,,,,
242506408,242506408,13063,https://photos.zillowstatic.com/fp/f0491a50eb82eba42113abd0fa8f6568-p_e.jpg,true,https://www.zillow.com/homedetails/413-Clifford-Dr-Bertrand-MO-63823/242506408_zpid/,FOR_SALE,Home for sale,$,"$49,900",49900,"413 Clifford Dr, Bertrand, MO 63823",413 Clifford Dr,Bertrand,MO,63823,False,3,2,1280,36.906919,-89.4564,False,DAYS_ON,36 days on Zillow,,,ForSale,For Sale (Broker),49494,False,False,False,false,,,,False,False,True,false,,,,,,
2076799703,2076799703,,https://photos.zillowstatic.com/fp/1702201f8c161171c1e759a4cdf1bfc0-p_e.jpg,true,https://www.zillow.com/homedetails/13-Brooks-Loop-Spearfish-SD-57783/2076799703_zpid/,FOR_SALE,Lot / Land for sale,$,"$82,000",82000,"13 Brooks Loop, Spearfish, SD 57783",13 Brooks Loop,Spearfish,SD,57783,False,,,,44.486458,-103.735028,False,DAYS_ON,186 days on Zillow,,ForSale,For Sale (Broker),,false,False,False,False,,,,false,False,True,False,,,,,,,
91377068,91377068,,https://photos.zillowstatic.com/fp/440eb3855828ec2287c6c4141b83ca34-p_e.jpg,true,https://www.zillow.com/homedetails/1168-E-Fremont-St-Galesburg-IL-61401/91377068_zpid/,FOR_SALE,House for sale,$,"$94,000",94000,"1168 E Fremont St, Galesburg, IL 61401",1168 E Fremont St,Galesburg,IL,61401,False,3,1,1150,40.961821,-90.351779,False,DAYS_ON,1 day on Zillow,,,ForSale,For Sale (Broker),90500,False,False,False,false,,https://photos.zillowstatic.com/fp/3547aea15c38d64b83476a512c20ccd5-zillow_web_48_23.jpg,RE/MAX Traders Unlimited,True,False,True,false,,,,,Scott Cramer,
2104879043,2104879043,122737,https://photos.zillowstatic.com/fp/6da15efd58788a3e070be53fde8adc7f-p_e.jpg,true,https://www.zillow.com/homedetails/Farmer-Rd-Smithdale-MS-39664/2104879043_zpid/,FOR_SALE,Lot / Land for sale,$,"$139,000",139000,"Farmer Rd, Smithdale, MS 39664",Farmer Rd,Smithdale,MS,39664,False,0,,,31.335755,-90.78029,False,DAYS_ON,498 days on Zillow,,ForSale,For Sale (Broker),,false,False,False,False,,,,false,False,True,False,,,,,,,
768102,768102,,https://photos.zillowstatic.com/fp/71a4640ac2d9ae9f229f3c8e5a3218c3-p_e.jpg,true,https://www.zillow.com/homedetails/130-E-Rose-Ave-Des-Moines-IA-50315/768102_zpid/,FOR_SALE,House for sale,$,"$200,000",200000,"130 E Rose Ave, Des Moines, IA 50315",130 E Rose Ave,Des Moines,IA,50315,False,3,3,1216,41.549995,-93.612965,False,DAYS_ON,2 days on Zillow,,,ForSale,For Sale (Broker),200000,False,False,False,false,,,Realty ONE Group Impact,True,False,True,false,,,,,,
333175542,333175542,,https://photos.zillowstatic.com/fp/ec296ff2243572996093c978215640a7-p_e.jpg,true,https://www.zillow.com/homedetails/1120-Village-Rd-SUITE-202-Beaver-Creek-CO-81620/333175542_zpid/,FOR_SALE,Condo for sale,$,"$950,000",950000,"1120 Village Rd SUITE 202, Beaver Creek, CO 81620",1120 Village Rd SUITE 202,Beaver Creek,CO,81620,False,2,2,876,39.607952,-106.519954,False,OPEN_HOUSE,Open: Sun. 2-4pm,,,ForSale,For Sale (Broker),950000,False,False,False,false,,,Berkshire Hathaway HomeServices - Villa Montane,True,False,True,false,true,2021-06-27T14:00:00,2021-06-27T16:00:00,Open House - 2:00 - 4:00 PM,,
83612095,83612095,,https://photos.zillowstatic.com/fp/df050a29e921e9905d82645712d83d19-p_e.jpg,true,https://www.zillow.com/homedetails/34589-Northrup-Dr-Chesterfield-MI-48047/83612095_zpid/,FOR_SALE,Condo for sale,$,"$174,900",174900,"34589 Northrup Dr, Chesterfield, MI 48047",34589 Northrup Dr,Chesterfield,MI,48047,False,2,2,1546,42.67855,-82.760502,False,DAYS_ON,24 days on Zillow,,ForSale,For Sale (Broker),179600,false,False,False,False,Listing provided by MiRealSource,https://photos.zillowstatic.com/fp/ec44e8cb09565c21d2c08802f7442a1c-zillow_web_48_23.jpg,,false,False,True,False,,,,,,,
2077047639,2077047639,,https://photos.zillowstatic.com/fp/b2dec92fb3d1c0fec14b50144eb7e209-p_e.jpg,true,https://www.zillow.com/homedetails/0-Gerner-Rd-Cabot-PA-16023/2077047639_zpid/,FOR_SALE,Lot / Land for sale,$,"$112,500",112500,"0 Gerner Rd, Cabot, PA 16023",0 Gerner Rd,Cabot,PA,16023,False,0,,,40.781714,-79.730494,False,DAYS_ON,213 days on Zillow,,,ForSale,For Sale (Broker),,False,False,False,false,,https://photos.zillowstatic.com/fp/73b2fe100c76908f4cfc789cb7c2c836-zillow_web_48_23.jpg,"CLEAR CHOICE ENTERPRISES, LLC",True,False,True,false,,,,,,
85814285,85814285,,https://photos.zillowstatic.com/fp/ac883ed683ff0e487e817a5a829d2fe7-p_e.jpg,true,https://www.zillow.com/homedetails/1719-S-5th-Ave-Sioux-Falls-SD-57105/85814285_zpid/,FOR_SALE,House for sale,$,"$375,000",375000,"1719 S 5th Ave, Sioux Falls, SD 57105",1719 S 5th Ave,Sioux Falls,SD,57105,False,4,3,2105,43.529554,-96.720334,False,DAYS_ON,37 days on Zillow,,ForSale,For Sale (Broker),,false,False,False,False,Realtor Association of the Sioux Empire,https://photos.zillowstatic.com/fp/2ff5fb0a5232db7d3d04b742e226e420-zillow_web_48_23.jpg,,false,False,True,False,,,,,,,
37113288,37113288,,https://photos.zillowstatic.com/fp/76c9e4a99b7dfc2affb0be7143bb9e91-p_e.jpg,true,https://www.zillow.com/homedetails/10500-Rockville-Pike-UNIT-428-Rockville-MD-20852/37113288_zpid/,FOR_SALE,Condo for sale,$,"$179,000",179000,"10500 Rockville Pike UNIT 428, Rockville, MD 20852",10500 Rockville Pike UNIT 428,Rockville,MD,20852,False,1,1,551,39.027088,-77.105525,False,DAYS_ON,4 days on Zillow,,,ForSale,For Sale (Broker),179000,False,False,False,false,,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,RE/MAX Town Center,True,False,True,false,,,,,,
245520332,245520332,,https://photos.zillowstatic.com/fp/0ec1c535c8cd91ad94384de347c214b1-p_e.jpg,true,https://www.zillow.com/homedetails/1330-Black-Rock-Rd-Ghent-KY-41045/245520332_zpid/,FOR_SALE,Lot / Land for sale,$,"$34,000",34000,"1330 Black Rock Rd, Ghent, KY 41045",1330 Black Rock Rd,Ghent,KY,41045,False,,,,38.734758,-85.038182,False,DAYS_ON,68 days on Zillow,,,ForSale,For Sale (Broker),,False,False,False,false,,https://photos.zillowstatic.com/fp/1fe36ac2aaaadddfb3f00fecae6d6b11-zillow_web_48_23.jpg,"Ashcraft Real Estate Services,",True,False,True,false,,,,,,
242464344,242464344,,https://photos.zillowstatic.com/fp/d100430168a85886be3c5006ea244f68-p_e.jpg,true,https://www.zillow.com/homedetails/1312-Greenwood-Ct-Missoula-MT-59802/242464344_zpid/,FOR_SALE,Home for sale,$,"$125,000",125000,"1312 Greenwood Ct, Missoula, MT 59802",1312 Greenwood Ct,Missoula,MT,59802,False,3,2,1104,46.882406,-113.908839,False,DAYS_ON,1 day on Zillow,,ForSale,For Sale (Broker),127800,false,False,False,False,,https://photos.zillowstatic.com/fp/32f826d2bc987ab7640b8ff296afc695-zillow_web_48_23.jpg,"Point 6 Real Estate, LLC",true,False,True,False,,,,,,,
2101148675,2101148675,19147,https://photos.zillowstatic.com/fp/b8cf3c03ba5a5216f3b049ec95919bf9-p_e.jpg,true,https://www.zillow.com/homedetails/Block-B-Horse-Is-LOT-3-Juneau-AK-99801/2101148675_zpid/,FOR_SALE,House for sale,$,"$369,000",369000,"Block B Horse Is LOT 3, Juneau, AK 99801",Block B Horse Is LOT 3,Juneau,AK,99801,False,2,1,1500,58.511726,-134.802683,False,DAYS_ON,876 days on Zillow,,,ForSale,For Sale (Broker),,False,False,False,false,,,,False,False,True,false,,,,,,
2074860496,2074860496,,https://photos.zillowstatic.com/fp/c50fba7c51fdf6c7270c5f958947042f-p_e.jpg,true,https://www.zillow.com/homedetails/535-NE-Bridgeton-Rd-SLIP-4-Portland-OR-97211/2074860496_zpid/,FOR_SALE,Active,$,"$199,900",199900,"535 NE Bridgeton Rd SLIP 4, Portland, OR 97211",535 NE Bridgeton Rd SLIP 4,Portland,OR,97211,False,1,1,607,45.601791,-122.659941,False,DAYS_ON,170 days on Zillow,,,ForSale,For Sale (Broker),,False,False,False,false,,https://photos.zillowstatic.com/fp/ca2b2c15d6ee43b55a1e33dfdfd6a14f-zillow_web_48_23.jpg,"Premiere Property Group, LLC",True,False,True,false,,,,,,
111271361,111271361,,https://photos.zillowstatic.com/fp/5e8337c3d84c103a35ef91c7703e6fdd-p_e.jpg,true,https://www.zillow.com/homedetails/269-Heyburn-Ave-Twin-Falls-ID-83301/111271361_zpid/,FOR_SALE,House for sale,$,"$185,000",185000,"269 Heyburn Ave, Twin Falls, ID 83301",269 Heyburn Ave,Twin Falls,ID,83301,False,3,1,828,42.567083,-114.475747,False,DAYS_ON,2 days on Zillow,,,ForSale,For Sale (Broker),184600,False,False,False,false,,,Gateway Real Estate,True,False,True,false,,,,,,
20134584,20134584,,https://photos.zillowstatic.com/fp/0286ed4b7188ecb48e6919d87133064c-p_e.jpg,true,https://www.zillow.com/homedetails/8750-Kester-Ave-UNIT-71-Panorama-City-CA-91402/20134584_zpid/,FOR_SALE,Townhouse for sale,$,"$415,000",415000,"8750 Kester Ave UNIT 71, Panorama City, CA 91402",8750 Kester Ave UNIT 71,Panorama City,CA,91402,False,3,3,1177,34.22942,-118.456885,False,DAYS_ON,9 days on Zillow,,,ForSale,For Sale (Broker),436100,False,False,False,false,,,Luxe Homes California Realty,True,False,True,false,,,,,,
63039750,63039750,,https://photos.zillowstatic.com/fp/223f8af33e827c92f1686ff7c9d0e8cc-p_e.jpg,true,https://www.zillow.com/homedetails/34736-N-Barka-Trl-San-Tan-Valley-AZ-85143/63039750_zpid/,FOR_SALE,House for sale,$,"$360,000",360000,"34736 N Barka Trl, San Tan Valley, AZ 85143",34736 N Barka Trl,San Tan Valley,AZ,85143,False,3,2,1736,33.194581,-111.567665,False,DAYS_ON,2 days on Zillow,,,ForSale,For Sale (Broker),,False,False,False,false,Listing provided by ARMLS,,HomeSmart Lifestyles,True,False,True,false,,,,,,
2070316653,2070316653,,https://photos.zillowstatic.com/fp/3c91c40626f302e83bc2ec08acbd3fc9-p_e.jpg,true,https://www.zillow.com/homedetails/520-W-Owings-St-Denison-TX-75020/2070316653_zpid/,FOR_SALE,Multi-family home for sale,$,"$110,000",110000,"520 W Owings St, Denison, TX 75020",520 W Owings St,Denison,TX,75020,False,,,1880,33.752475,-96.542559,False,PRICE_REDUCTION,"$10,000 (Jun 17)",,,ForSale,For Sale (Broker),107400,False,False,False,false,,,,False,False,True,false,,,,,,
2071063146,2071063146,,https://photos.zillowstatic.com/fp/fb6088984799a25e5483f334ad7349f2-p_e.jpg,true,https://www.zillow.com/homedetails/10158-Jasmine-Ln-Breinigsville-PA-18031/2071063146_zpid/,FOR_SALE,Home for sale,$,"$107,000",107000,"10158 Jasmine Ln, Breinigsville, PA 18031",10158 Jasmine Ln,Breinigsville,PA,18031,False,3,2,1213,40.541859,-75.664957,False,DAYS_ON,46 days on Zillow,,,ForSale,For Sale (Broker),107100,False,False,False,false,,,BHHS Keystone Properties,True,False,True,false,,,,,,
2074004383,2074004383,,https://photos.zillowstatic.com/fp/c3fe0ffaa2447c98a7d87362844c1404-p_e.jpg,true,https://www.zillow.com/homedetails/Blanca-CO-81123/2074004383_zpid/,FOR_SALE,Condo for sale,$,"$260,000",260000,"(undisclosed Address), Blanca, CO 81123",(undisclosed Address),Blanca,CO,81123,True,3,3,,,,False,DAYS_ON,162 days on Zillow,,,ForSale,For Sale (Broker),,False,False,False,false,,https://photos.zillowstatic.com/fp/aea8be5ae76abaabffc515898d187bb9-zillow_web_48_23.jpg,"Forbes International Real Estate, LLC",True,False,True,false,,,,,,
2078937926,2078937926,,https://photos.zillowstatic.com/fp/fe74de4a911149a57a90f68b2fb7c51b-p_e.jpg,true,https://www.zillow.com/homedetails/357-NW-36th-Ave-357-Deerfield-Beach-FL-33442/2078937926_zpid/,FOR_SALE,Coming soon,$,"$319,000",319000,"357 NW 36th Ave #357, Deerfield Beach, FL 33442",357 NW 36th Ave #357,Deerfield Beach,FL,33442,False,2,3,1431,26.321742,-80.154607,False,DAYS_ON,12 days on Zillow,,ComingSoon,Coming Soon,326800,false,False,False,False,,https://photos.zillowstatic.com/fp/7ccc91401bd054ac578032d7f9b5fa7b-zillow_web_48_23.jpg,Lifestyle Homes Realty,true,False,True,False,,,,,,,
112698138,112698138,,https://photos.zillowstatic.com/fp/80ee9e026d74fb7ecafed68676229056-p_e.jpg,true,https://www.zillow.com/homedetails/287-Greenacre-Rd-Lincolnville-ME-04849/112698138_zpid/,FOR_SALE,Active,$,"$39,900",39900,"287 Greenacre Rd, Lincolnville, ME 04849",287 Greenacre Rd,Lincolnville,ME,4849,False,,,,44.335203,-69.094067,False,,,,,ForSale,For Sale (Broker),,False,False,False,false,,https://photos.zillowstatic.com/fp/007c8aec25461d8203718eefd656ac5e-zillow_web_48_23.jpg,Eagle Real Estate,True,False,True,false,,,,,,
126525361,126525361,,https://photos.zillowstatic.com/fp/b722d7721d35a88b2f7f2d9d045d3132-p_e.jpg,true,https://www.zillow.com/homedetails/22603-Sussex-Hwy-Seaford-DE-19973/126525361_zpid/,FOR_SALE,Lot / Land for sale,$,"$495,000",495000,"22603 Sussex Hwy, Seaford, DE 19973",22603 Sussex Hwy,Seaford,DE,19973,False,,,,38.669682,-75.590492,False,DAYS_ON,288 days on Zillow,,,ForSale,For Sale (Broker),,False,False,False,false,,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,NAI Coastal,True,False,True,false,,,,,,
184292760,184292760,,https://photos.zillowstatic.com/fp/ab7ecdcfcd6658043e4e86fd41cba3ce-p_e.jpg,true,https://www.zillow.com/homedetails/622-Plymouth-St-East-Bridgewater-MA-02333/184292760_zpid/,FOR_SALE,Multi-family home for sale,$,"$599,900",599900,"622 Plymouth St, East Bridgewater, MA 02333",622 Plymouth St,East Bridgewater,MA,2333,False,4,3,2865,42.016398,-70.941136,False,OPEN_HOUSE,Open: Sun. 1-3pm,,,ForSale,For Sale (Broker),625500,False,False,False,false,,,Keller Williams Realty,True,False,True,false,true,2021-06-27T13:00:00,2021-06-27T15:00:00,Open House - 1:00 - 3:00 PM,The Loonie Team,
52964003,52964003,,https://photos.zillowstatic.com/fp/b322d7949835b3374daf6e94d4ebd5e9-p_e.jpg,true,https://www.zillow.com/homedetails/2424-N-Vine-St-Denver-CO-80205/52964003_zpid/,FOR_SALE,Multi-family home for sale,$,"$565,000",565000,"2424 N Vine St, Denver, CO 80205",2424 N Vine St,Denver,CO,80205,False,3,2,1416,39.752513,-104.961883,False,DAYS_ON,2 days on Zillow,,,ForSale,For Sale (Broker),612100,False,False,False,false,,https://photos.zillowstatic.com/fp/8dd1dd7033ea7ca8cc1a403da3dafc72-zillow_web_48_23.jpg,Coldwell Banker Global Luxury Denver,True,False,True,false,,,,,,
2070204214,2070204214,,https://photos.zillowstatic.com/fp/fcc0c55a35fbe7cee6d589e2f9054785-p_e.jpg,true,https://www.zillow.com/homedetails/54-Pocasset-Ave-Providence-RI-02909/2070204214_zpid/,FOR_SALE,Multi-family home for sale,$,"$399,900",399900,"54 Pocasset Ave, Providence, RI 02909",54 Pocasset Ave,Providence,RI,2909,False,10,6,,41.812147,-71.44953,False,DAYS_ON,12 days on Zillow,,ForSale,For Sale (Broker),,false,False,False,False,,https://photos.zillowstatic.com/fp/184523fa2dcf7a26a5c763e4965b08d8-zillow_web_48_23.jpg,C-21 Butterman & Kryston,true,False,True,False,,,,,,,
58751547,58751547,,https://photos.zillowstatic.com/fp/ce7bbc1c378ec0302af5433266517133-p_e.jpg,true,https://www.zillow.com/homedetails/9472-Cypress-Ln-Jonesboro-GA-30238/58751547_zpid/,FOR_SALE,Condo for sale,$,"$89,900",89900,"9472 Cypress Ln, Jonesboro, GA 30238",9472 Cypress Ln,Jonesboro,GA,30238,False,2,2,1174,33.498755,-84.403342,False,OPEN_HOUSE,Open: Fri. 4-7pm,,,ForSale,For Sale (Broker),87700,False,False,False,false,,https://photos.zillowstatic.com/fp/4c49f3a7a0a724c160292d2c656bde0f-zillow_web_48_23.jpg,,False,False,True,false,true,2021-07-02T16:00:00,2021-07-02T19:00:00,Open House - 4:00 - 7:00 PM,,
2070216030,2070216030,,https://photos.zillowstatic.com/fp/3063b203c71468cceb0ec6bf5c87c5f3-p_e.jpg,true,https://www.zillow.com/homedetails/1910-Ala-Moana-Blvd-APT-39C-Honolulu-HI-96815/2070216030_zpid/,FOR_SALE,Active,$,"$489,000",489000,"1910 Ala Moana Blvd APT 39C, Honolulu, HI 96815",1910 Ala Moana Blvd APT 39C,Honolulu,HI,96815,False,2,2,1180,21.285539,-157.835258,False,3D_HOME,3D Tour,,ForSale,For Sale (Broker),489000,false,True,False,False,Listing provided by Hicentral MLS,https://photos.zillowstatic.com/fp/f6380d436f59c64b634a690b53babce6-zillow_web_48_23.jpg,Hawaii Life,true,False,True,False,,,,,,,
